player_name,nic_year,pro_pos,school,Actual_GM,Correct,top1_class,top1_prob,top2_class,top2_prob,top3_class,top3_prob,top4_class,top4_prob,top5_class,top5_prob
Greg Lloyd,2011,LB,Connecticut,PHI_Andy Reid,0,SF_John Lynch,0.044961162,BUF_Brandon Beane,0.036597107,SEA_John Schneider,0.025291514,LA_Les Snead,0.024316989,DAL_Jerry Jones,0.021354575
Jonathon Cooper,2021,ED,Ohio State,DEN_George Paton,0,ATL_Terry Fontenot,0.044960603,SF_John Lynch,0.034166984,CAR_Scott Fitterer,0.033338115,HOU_Nick Caserio,0.030689135,BAL_Eric DeCosta,0.02831578
Willie Young,2010,ED,North Carolina State,DET_Martin Mayhew,0,DAL_Jerry Jones,0.04495607,LA_Les Snead,0.03566955,BAL_Eric DeCosta,0.030476434,BUF_Brandon Beane,0.02993633,ARI_Monti Ossenfort,0.028623082
Chris Davis,2003,FB,Syracuse,SEA_Bob Ferguson,0,SF_John Lynch,0.044955414,LA_Les Snead,0.028873501,IND_Chris Ballard,0.02339226,BUF_Brandon Beane,0.020630198,JAX_Trent Baalke,0.019523168
Louis Nix,2014,DT,Notre Dame,HOU_Rick Smith,0,NYG_Joe Schoen,0.044952363,KC_Brett Veach,0.034325674,HOU_Nick Caserio,0.033204213,SEA_John Schneider,0.02875544,BUF_Brandon Beane,0.027573925
Peter Kalambayi,2018,LB,Stanford,HOU_Brian Gaine,0,SEA_John Schneider,0.044947397,PHI_Howie Roseman,0.03652879,GB_Brian Gutekunst,0.023889147,LA_Les Snead,0.019915259,IND_Chris Ballard,0.017271638
Rashad Washington,2004,S,Kansas State,NYJ_Terry Bradway,0,BAL_Eric DeCosta,0.04493702,LA_Les Snead,0.04129043,MIA_Chris Grier,0.02916422,SF_John Lynch,0.022965215,PHI_Howie Roseman,0.021626383
Angelo Craig,2008,ED,Cincinnati,CIN_Mike Brown,0,CHI_Ryan Poles,0.044932377,HOU_Nick Caserio,0.041310493,SF_John Lynch,0.039517503,BUF_Brandon Beane,0.03531013,LA_Les Snead,0.03130338
Trey Quinn,2018,WR,SMU,WAS_Bruce Allen,0,GB_Brian Gutekunst,0.044927802,DAL_Jerry Jones,0.03271654,SF_John Lynch,0.031353477,PHI_Howie Roseman,0.023235457,CIN_Mike Brown,0.02195269
Dontari Poe,2012,DT,Memphis,KC_Scott Pioli,0,PHI_Howie Roseman,0.044914376,LV_Tom Telesco,0.03651324,TEN_Ran Carthon,0.036218703,LA_Les Snead,0.030484704,CIN_Mike Brown,0.029346628
Dre Kirkpatrick,2012,CB,Alabama,CIN_Mike Brown,0,CHI_Ryan Poles,0.04490894,SEA_John Schneider,0.03872186,BUF_Brandon Beane,0.03601008,GB_Brian Gutekunst,0.03361565,BAL_Eric DeCosta,0.030950736
Nasir Adderley,2019,S,Delaware,LAC_Tom Telesco,0,CIN_Mike Brown,0.04489571,SEA_John Schneider,0.035698008,MIN_Kwesi Adofo-Mensah,0.030999435,BAL_Eric DeCosta,0.022931388,DAL_Jerry Jones,0.022418408
Josh Carraway,2017,LB,TCU,TEN_Jon Robinson,0,LA_Les Snead,0.04489404,SEA_John Schneider,0.029555593,DAL_Jerry Jones,0.022610584,ARI_Monti Ossenfort,0.02113717,SF_John Lynch,0.019452805
Kolby Smith,2007,RB,Louisville,KC_Carl Peterson,0,NYG_Joe Schoen,0.044882953,JAX_Trent Baalke,0.038236722,SF_John Lynch,0.03103705,HOU_Nick Caserio,0.030206524,LAC_Joe Hortiz,0.023779547
Keary Colbert,2004,WR,USC,CAR_Marty Hurney,0,BAL_Eric DeCosta,0.044877674,HOU_Nick Caserio,0.03658517,CAR_Scott Fitterer,0.033869784,TB_Jason Licht,0.033566557,SF_John Lynch,0.026374035
Carlton Davis,2018,CB,Auburn,TB_Jason Licht,0,SEA_John Schneider,0.04486376,CIN_Mike Brown,0.034028973,TB_Jason Licht,0.03380278,BUF_Brandon Beane,0.031113397,CHI_Ryan Poles,0.023832971
Morgan Trent,2009,CB,Michigan,CIN_Mike Brown,0,PHI_Howie Roseman,0.044845346,LAC_Joe Hortiz,0.03805969,NO_Mickey Loomis,0.024760762,MIA_Chris Grier,0.024590962,BAL_Eric DeCosta,0.022034202
Eben Britton,2009,T,Arizona,JAX_Gene Smith,0,BAL_Eric DeCosta,0.04481623,TB_Jason Licht,0.034251112,CIN_Mike Brown,0.027950602,HOU_Nick Caserio,0.026735164,PHI_Howie Roseman,0.026042925
Dan Curley,2003,TE,Eastern Washington,LA_Jay Zygmunt,0,PHI_Howie Roseman,0.04479711,GB_Brian Gutekunst,0.041474238,LA_Les Snead,0.035714425,BAL_Eric DeCosta,0.030236661,HOU_Nick Caserio,0.023088345
Robert Griffin,2012,QB,Baylor,WAS_Mike Shanahan,0,IND_Chris Ballard,0.04479498,PHI_Howie Roseman,0.030767528,DEN_George Paton,0.02993295,CIN_Mike Brown,0.026068386,LV_Tom Telesco,0.024168272
Vinny Curry,2012,ED,Marshall,PHI_Andy Reid,0,HOU_Nick Caserio,0.044787843,SEA_John Schneider,0.036224764,BUF_Brandon Beane,0.03235693,ATL_Terry Fontenot,0.028798912,CIN_Mike Brown,0.028311774
Kendall Fuller,2016,CB,Virginia Tech,WAS_Bruce Allen,0,BAL_Eric DeCosta,0.04478391,KC_Brett Veach,0.04359378,SEA_John Schneider,0.042374574,DAL_Jerry Jones,0.03599192,CLE_Andrew Berry,0.035500772
Kory Lichtensteiger,2008,C,Bowling Green,DEN_Jim Goodman,0,PHI_Howie Roseman,0.0447746,GB_Brian Gutekunst,0.029241998,BAL_Eric DeCosta,0.02770435,SF_John Lynch,0.025150213,SEA_John Schneider,0.019829538
Marquis Haynes,2018,ED,Ole Miss,CAR_Marty Hurney,0,SF_John Lynch,0.044761255,ARI_Monti Ossenfort,0.038986564,SEA_John Schneider,0.03723874,BUF_Brandon Beane,0.02472046,DAL_Jerry Jones,0.018615661
Will Sherman,2021,T,Colorado,NE_Bill Belichick,0,HOU_Nick Caserio,0.044760488,LA_Les Snead,0.043027613,MIN_Kwesi Adofo-Mensah,0.04229747,JAX_Trent Baalke,0.04150334,CLE_Andrew Berry,0.035738442
Quinton Dial,2013,DT,Alabama,SF_Trent Baalke,0,BAL_Eric DeCosta,0.04475073,DAL_Jerry Jones,0.034553654,NYJ_Joe Douglas,0.033711527,SF_John Lynch,0.026779525,JAX_Trent Baalke,0.023055594
Sataoa Laumea,2024,G,Utah,SEA_John Schneider,0,TB_Jason Licht,0.044743218,GB_Brian Gutekunst,0.03462309,BAL_Eric DeCosta,0.0329035,DAL_Jerry Jones,0.026583964,NYJ_Joe Douglas,0.026248751
Mitchell Trubisky,2017,QB,North Carolina,CHI_Ryan Pace,0,CHI_Ryan Poles,0.044736736,CIN_Mike Brown,0.038464814,GB_Brian Gutekunst,0.020394357,SEA_John Schneider,0.019929416,MIA_Chris Grier,0.019256968
Chris Rucker,2011,CB,Michigan State,IND_Chris Polian,0,KC_Brett Veach,0.044727508,CIN_Mike Brown,0.041584518,SF_John Lynch,0.037756708,HOU_Nick Caserio,0.035119798,LA_Les Snead,0.026825767
T.J. Watt,2017,ED,Wisconsin,PIT_Kevin Colbert,0,PIT_Omar Khan,0.044721954,IND_Chris Ballard,0.037777595,TB_Jason Licht,0.035782553,KC_Brett Veach,0.03349157,CIN_Mike Brown,0.0332878
Mathias Kiwanuka,2006,ED,Boston College,NYG_Ernie Accorsi,0,BAL_Eric DeCosta,0.044720337,NO_Mickey Loomis,0.039872356,PIT_Omar Khan,0.03700504,CIN_Mike Brown,0.029394483,PHI_Howie Roseman,0.025386134
Brandon Thomas,2014,G,Clemson,SF_Trent Baalke,0,NYG_Joe Schoen,0.044717923,ARI_Monti Ossenfort,0.044204637,SEA_John Schneider,0.04362924,LA_Les Snead,0.035124984,LV_Tom Telesco,0.025191955
M.J. Stewart,2018,CB,North Carolina,TB_Jason Licht,0,CIN_Mike Brown,0.044688538,SF_John Lynch,0.027529733,TB_Jason Licht,0.026813213,SEA_John Schneider,0.022623744,LA_Les Snead,0.019202195
Chris Scott,2010,G,Tennessee,PIT_Kevin Colbert,0,LA_Les Snead,0.04467855,BAL_Eric DeCosta,0.03528405,NYG_Joe Schoen,0.035072107,CHI_Ryan Poles,0.03292319,SF_John Lynch,0.032366607
Minkah Fitzpatrick,2018,S,Alabama,MIA_Chris Grier,0,CIN_Mike Brown,0.044678476,CHI_Ryan Poles,0.03593668,SEA_John Schneider,0.034488473,NO_Mickey Loomis,0.029546011,IND_Chris Ballard,0.022707725
Brandon Allen,2016,QB,Arkansas,JAX_David Caldwell,0,LA_Les Snead,0.044665247,SF_John Lynch,0.03246014,GB_Brian Gutekunst,0.028825555,ATL_Terry Fontenot,0.023663417,CIN_Mike Brown,0.019094089
William Moore,2009,S,Missouri,ATL_Thomas Dimitroff,0,NYG_Joe Schoen,0.04466321,CIN_Mike Brown,0.028476655,SEA_John Schneider,0.028421357,PHI_Howie Roseman,0.027094027,BUF_Brandon Beane,0.025505804
Brandon Taylor,2012,S,LSU,LAC_AJ Smith,0,LA_Les Snead,0.04466269,SF_John Lynch,0.035665266,CIN_Mike Brown,0.026050664,TEN_Ran Carthon,0.016883029,SEA_John Schneider,0.016583601
Marc Anthony,2013,CB,California,BAL_Ozzie Newsome,0,LA_Les Snead,0.044661768,CIN_Mike Brown,0.029921984,DAL_Jerry Jones,0.02469432,BUF_Brandon Beane,0.022857377,SF_John Lynch,0.019227184
Sanders Commings,2013,CB,Georgia,KC_John Dorsey,0,NO_Mickey Loomis,0.0446487,SEA_John Schneider,0.040151145,SF_John Lynch,0.035572376,TB_Jason Licht,0.030547546,CIN_Mike Brown,0.029064653
Tracy Walker,2018,S,Louisiana,DET_Bob Quinn,0,SEA_John Schneider,0.044641845,KC_Brett Veach,0.038233943,CIN_Mike Brown,0.025046866,SF_John Lynch,0.022096738,CLE_Andrew Berry,0.019244948
Kyler Fackrell,2016,ED,Utah State,GB_Ted Thompson,0,BUF_Brandon Beane,0.044630453,DAL_Jerry Jones,0.025513526,CIN_Mike Brown,0.022819722,SEA_John Schneider,0.019390896,KC_Brett Veach,0.018579947
Jordan Phillips,2015,DT,Oklahoma,MIA_Dennis Hickey,0,KC_Brett Veach,0.04462046,NYG_Joe Schoen,0.032895938,LA_Les Snead,0.027787533,BAL_Eric DeCosta,0.021872481,CIN_Mike Brown,0.018726137
Jonathan Dowling,2014,S,Western Kentucky,LV_Reggie McKenzie,0,DAL_Jerry Jones,0.04460978,KC_Brett Veach,0.03353323,SEA_John Schneider,0.028298525,CIN_Mike Brown,0.024979094,GB_Brian Gutekunst,0.024783818
Vince Biegel,2017,LB,Wisconsin,GB_Ted Thompson,0,GB_Brian Gutekunst,0.04459817,NO_Mickey Loomis,0.035523802,SEA_John Schneider,0.025992136,TB_Jason Licht,0.019618444,ARI_Monti Ossenfort,0.01897376
Antwan Odom,2004,ED,Alabama,TEN_Floyd Reese,0,IND_Chris Ballard,0.04457957,CIN_Mike Brown,0.03747929,LA_Les Snead,0.035070617,BAL_Eric DeCosta,0.02772342,PHI_Howie Roseman,0.026695944
Eric Wright,2007,CB,UNLV,CLE_Phil Savage,0,NYG_Joe Schoen,0.044578277,PHI_Howie Roseman,0.0410429,BAL_Eric DeCosta,0.03137698,TB_Jason Licht,0.030100813,ARI_Monti Ossenfort,0.026941866
Dan Herron,2012,RB,Ohio State,CIN_Mike Brown,0,SF_John Lynch,0.04457049,BUF_Brandon Beane,0.037720397,LA_Les Snead,0.03419545,TB_Jason Licht,0.019971732,CIN_Mike Brown,0.01690884
Leonte Carroo,2016,WR,Rutgers,MIA_Chris Grier,0,SF_John Lynch,0.044559058,TB_Jason Licht,0.043966357,CIN_Mike Brown,0.02460641,NO_Mickey Loomis,0.023449315,SEA_John Schneider,0.020144565
Quincy Enunwa,2014,WR,Nebraska,NYJ_John Idzik,0,PHI_Howie Roseman,0.044543616,SF_John Lynch,0.035087187,GB_Brian Gutekunst,0.03092817,TB_Jason Licht,0.030317046,SEA_John Schneider,0.025529647
Lorenzo Carter,2018,ED,Georgia,NYG_Dave Gettelman,0,IND_Chris Ballard,0.044521883,CHI_Ryan Poles,0.024726985,CAR_Scott Fitterer,0.024098,CIN_Mike Brown,0.022331666,DAL_Jerry Jones,0.021993013
Travis Frederick,2013,C,Wisconsin,DAL_Jerry Jones,0,BUF_Brandon Beane,0.04451818,NYG_Joe Schoen,0.037300065,TB_Jason Licht,0.025555879,SEA_John Schneider,0.024866657,MIA_Chris Grier,0.021738995
