index,Column1,Name,Nic_year,Position,Strengths,Weaknesses,player_x,join_slug,player_id,player_y,position,WAR,strengths_processed,weaknesses_processed,combined_text,top_bigrams,similar_1_name,similar_1_score,similar_2_name,similar_2_score,similar_3_name,similar_3_score,similar_4_name,similar_4_score,similar_5_name,similar_5_score,join_slug_1,WAR_1,join_slug_2,WAR_2,join_slug_3,WAR_3,join_slug_4,WAR_4,join_slug_5,WAR_5,max_similarity,prediction
1633,191.0,GABE HALL,2024,DT,"Aces the eye test with his tall  sturdy frame and outstanding length   flashes the upfield power to knock back blockers and generate a bull rush   has
the linear burst and flexible torso to win with a slithery arm over swim move   swipes are quickand help clear the extension of blockers   uses his long arms to
reach press out blocks and slice gaps to make stops from the back side   able to drop and redirect his weight in pursuit to c hase the ball   throws his weight behind
his strikes to jar ball carriers at contact   uses large mitts to find passing lanes and bat down the football  also had a blocked field goal at Baylor    experienced up
and down the line and has yet to play his best football ","Can bend  but his coordination breaks down because of his high hips and taller stature   can be moved by angle blocks when hi s base narrows  
awareness versus the run is inconsistent  which often leads to him losing sight of the football   spends too much time attached to blocks on tape  mostly because of
his tardy play diagnosis   needs to broaden his arsenal of pass rush maneuvers   shows the ability to reach his secondary rush option but is often forced to sacrifice
his positioning to do so   below average backfield production and his pressures dropped from 2021  34  to 2022  26  and 2023  21  as his role changed   manage d
only eight solo tackles in 2023  and his effort can waver throughout the course of a game ",gabe hall,gabe hall-DT,,,,-0.05,ace eye test tall sturdy frame outstanding length flash upfield power knock back blocker generate bull rush linear burst flexible torso win slithery arm swim move swipe quickand help clear extension blocker us long arm reach press block slice gap make stop back side able drop redirect weight pursuit hase ball throw weight behind strike jar ball carrier contact us large mitt find passing lane bat football also blocked field goal baylor experienced line yet play best football,bend coordination break high hip taller stature moved angle block base narrow awareness versus run inconsistent often lead losing sight football spends much time attached block tape mostly tardy play diagnosis need broaden arsenal pas rush maneuver show ability reach secondary rush option often forced sacrifice positioning average backfield production pressure dropped role changed manage eight solo tackle effort waver throughout course game,ace eye test tall sturdy frame outstanding length flash upfield power knock back blocker generate bull rush linear burst flexible torso win slithery arm swim move swipe quickand help clear extension blocker us long arm reach press block slice gap make stop back side able drop redirect weight pursuit hase ball throw weight behind strike jar ball carrier contact us large mitt find passing lane bat football also blocked field goal baylor experienced line yet play best football bend coordination break high hip taller stature moved angle block base narrow awareness versus run inconsistent often lead losing sight football spends much time attached block tape mostly tardy play diagnosis need broaden arsenal pas rush maneuver show ability reach secondary rush option often forced sacrifice positioning average backfield production pressure dropped role changed manage eight solo tackle effort waver throughout course game,"['angle block', 'arm swim', 'average backfield', 'backfield production', 'ball carrier', 'base narrow', 'best football', 'blocked field', 'blocker us', 'bull rush']",devonte wyatt-DT,0.6144,cameron young-DT,0.5227,jordan davis-DT,0.4632,osa odighizuwa-DT,0.4592,raequan williams-DT,0.4003,devonte wyatt-DT,0.006090308226899237,cameron young-DT,-0.0022546997725789676,jordan davis-DT,0.004905457324764654,osa odighizuwa-DT,0.01623956403255134,raequan williams-DT,-0.0042286029580704074,2.4598,0.004309317698976683
1634,192.0,DEWAYNE CARTER,2024,DT,"Filled out  proportionate frame with length   flashes quickness to create penetration   pumps his legs like pistons and uses body bend to drive blockers
backwards and collapse the pocket   uses large  violent hands and upper bodystrength to work half a man   stays square when working down the line with the
balance to make plays in smaller spaces   never throws up the white flag earlyand teammates feed off his relentless energy   he was a three time team captain and
served as a member of the NCAA s Football Oversight Committee  2021 22    well known for his communityactivism and was awarded the 2023 Jack Tatum Award
as the ACC s top student athlete   played a lot of football  52 games played  and started every game the last three seasons ","Aggressive into blocks but frequentlylate to disengage and make a stop in the hole   leaves too much tackle production on th e field because his
urgency will backfire and leave him out of position to make stops   can be moved by drive blockers and needs t off do a better job resetting his base to anchor down in
the run game   late off the snap too often   his counters are based more on hustle than true pass rush sequencing   his senio r year production fell well below
expectations   will turn 24 years old during his NFL rookie season ",dewayne carter,dewayne carter-DT,98175.0,dewayne carter,DT,-0.013548950448056624,filled proportionate frame length flash quickness create penetration pump leg like piston us body bend drive blocker backwards collapse pocket us large violent hand upper bodystrength work half man stay square working line balance make play smaller space never throw white flag earlyand teammate feed relentless energy three time team captain served member ncaa football oversight committee well known communityactivism awarded jack tatum award acc top student athlete played lot football game played started every game last three season,aggressive block frequentlylate disengage make stop hole leaf much tackle production field urgency backfire leave position make stop moved drive blocker need better job resetting base anchor run game late snap often counter based hustle true pas rush sequencing senio year production fell well expectation turn year old nfl rookie season,filled proportionate frame length flash quickness create penetration pump leg like piston us body bend drive blocker backwards collapse pocket us large violent hand upper bodystrength work half man stay square working line balance make play smaller space never throw white flag earlyand teammate feed relentless energy three time team captain served member ncaa football oversight committee well known communityactivism awarded jack tatum award acc top student athlete played lot football game played started every game last three season aggressive block frequentlylate disengage make stop hole leaf much tackle production field urgency backfire leave position make stop moved drive blocker need better job resetting base anchor run game late snap often counter based hustle true pas rush sequencing senio year production fell well expectation turn year old nfl rookie season,"['make stop', 'drive blocker', 'blocker need', 'body bend', 'anchor run', 'better job', 'disengage make', 'collapse pocket', 'frame length', 'every game']",braden fiske-DT,0.3933,jaquelin roy-DT,0.3848,byron murphy-DT,0.3349,osa odighizuwa-DT,0.3186,gervon dexter-DT,0.3138,braden fiske-DT,-0.0023531697956927005,jaquelin roy-DT,-0.0038917234561541333,byron murphy-DT,-0.0054663926997396035,osa odighizuwa-DT,0.01623956403255134,gervon dexter-DT,0.0055943773723419596,1.7454,0.0015330061524549798
1635,193.0,LEONARD TAYLOR III,2024,DT,"Picturesque frame with long arms and room for additional mass   flashes juice in lower body with an explosive get  off   plays balanced on his feet with
the shoulder body flexibility to maneuver through tight spaces   flashes the semblance of pass rush transitions and should get better with continued coaching  see
2023 Temple tape    can worklaterally up and down the line   strong hands to snatch or make fingertip tackles   gains an ear ly advantage when he times his punch
and presses blockers off his body   works to find and overtake the edge of blockers   able to maintain his spot in the run game or reset after initial knockbac k ","Uneven production and performance   lacks diversity off the snap and his pads rise quickly  allowing blockers to get underneath him   his pass rush
stalls quickly once engaged   his hands and rush plan are unrefined and predictable   not comfortable count ering once initially blocked   below average gap
BACK TO TABLE OF CONTENTS
212
integrity leads to positive plays for the offense   sky high missed tackle rate and leaves production on the field   lacks sudden change of direction to react to
backfield moves   inconsistent motor and known to coast at times   missed two games as a junior because of a knee injury November 2023   underwent surgery to
repair his right labrum  December 2022  and missed 2023 spring practices   averaged under 2 0 tackles per game in 2023 ",leonard taylor,leonard taylor-DT,143953.0,leonard taylor,DT,-0.0038136854609960363,picturesque frame long arm room additional mass flash juice lower body explosive get play balanced foot shoulder body flexibility maneuver tight space flash semblance pas rush transition get better continued coaching see temple tape worklaterally line strong hand snatch make fingertip tackle gain ear advantage time punch press blocker body work find overtake edge blocker able maintain spot run game reset initial knockbac,uneven production performance lack diversity snap pad rise quickly allowing blocker get underneath pas rush stall quickly engaged hand rush plan unrefined predictable comfortable count ering initially blocked average gap back table content integrity lead positive play offense sky high missed tackle rate leaf production field lack sudden change direction react backfield move inconsistent motor known coast time missed two game junior knee injury november underwent surgery repair right labrum december missed spring practice averaged tackle per game,picturesque frame long arm room additional mass flash juice lower body explosive get play balanced foot shoulder body flexibility maneuver tight space flash semblance pas rush transition get better continued coaching see temple tape worklaterally line strong hand snatch make fingertip tackle gain ear advantage time punch press blocker body work find overtake edge blocker able maintain spot run game reset initial knockbac uneven production performance lack diversity snap pad rise quickly allowing blocker get underneath pas rush stall quickly engaged hand rush plan unrefined predictable comfortable count ering initially blocked average gap back table content integrity lead positive play offense sky high missed tackle rate leaf production field lack sudden change direction react backfield move inconsistent motor known coast time missed two game junior knee injury november underwent surgery repair right labrum december missed spring practice averaged tackle per game,"['pas rush', 'back table', 'blocker able', 'blocker get', 'body flexibility', 'change direction', 'edge blocker', 'explosive get', 'allowing blocker', 'frame long']",john ridgeway-DT,0.5248,phidarian mathis-DT,0.4856,forrest merrill-DT,0.4372,benito jones-DT,0.4086,brandon dorlus-DT,0.3689,john ridgeway-DT,-0.013570931725411987,phidarian mathis-DT,-0.008027674109666028,forrest merrill-DT,-0.003095016634078651,benito jones-DT,-0.014778539471399298,brandon dorlus-DT,-0.0027777495830374485,2.2251000000000003,-0.008735170481670705
1636,194.0,JUSTIN EBOIGBE,2024,DT,"Looks the part with a well developed  prototypical frame   uses his length and upper body strength to control the point of attack   able to strike 
extend and find the ball carrier for quicksheds in the run game   contact balance helps him battle engagement and make stops in the hole   terrific grip strength
and finishing desire as a tackler   plays athletic on his feet with relentless effort to make plays away from his square   displays a natural feel for stun ting and
switches   overcame the mental hurdles that followed a season ending injury and the death of his brother in 2022  Saban   I probably have more sentiment for him
because of what he s gone through than anybody else we ve ever had on our team      productive senior season on tape and in the stat she et ","Initial movements are more quick than explosive   some tightness in his midsection  especially when his pads rise and he gets straight legged at
contact   anchor will falter against upright specialist blockers   missed most of the 2022 season with a herniated disc  October 2022  that was pushed against his
spinal cord  season ending surgery  performed byneurosurgeon David Okonkwo  who also operated on WR Justyn Ross when he had his neckinjury  and wore a neck
brace followed bya bone stem device to help stimulate bone growth for three months  cleared after seven months    only one season of high end production ",justin eboigbe,justin eboigbe-DT,98925.0,justin eboigbe,DT,-0.0032807567962253575,look part well developed prototypical frame us length upper body strength control point attack able strike extend find ball carrier quicksheds run game contact balance help battle engagement make stop hole terrific grip strength finishing desire tackler play athletic foot relentless effort make play away square display natural feel stun ting switch overcame mental hurdle followed season ending injury death brother saban probably sentiment gone anybody else ever team productive senior season tape stat,initial movement quick explosive tightness midsection especially pad rise get straight legged contact anchor falter upright specialist blocker missed season herniated disc october pushed spinal cord season ending surgery performed byneurosurgeon david okonkwo also operated justyn ross neckinjury wore neck brace followed bya bone stem device help stimulate bone growth three month cleared seven month one season high end production,look part well developed prototypical frame us length upper body strength control point attack able strike extend find ball carrier quicksheds run game contact balance help battle engagement make stop hole terrific grip strength finishing desire tackler play athletic foot relentless effort make play away square display natural feel stun ting switch overcame mental hurdle followed season ending injury death brother saban probably sentiment gone anybody else ever team productive senior season tape stat initial movement quick explosive tightness midsection especially pad rise get straight legged contact anchor falter upright specialist blocker missed season herniated disc october pushed spinal cord season ending surgery performed byneurosurgeon david okonkwo also operated justyn ross neckinjury wore neck brace followed bya bone stem device help stimulate bone growth three month cleared seven month one season high end production,"['season ending', 'away square', 'body strength', 'ball carrier', 'control point', 'ending injury', 'ending surgery', 'find ball', 'get straight', 'grip strength']",jaden crumedy-DT,0.4865,carlos davis-DT,0.4214,cameron young-DT,0.377,maason smith-DT,0.3318,marvin wilson-DT,0.3057,jaden crumedy-DT,-0.006499720051610639,carlos davis-DT,-0.002499037001213946,cameron young-DT,-0.0022546997725789676,maason smith-DT,-0.01641795172164533,marvin wilson-DT,-0.0016103659767102835,1.9223999999999999,-0.00572461250104279
1637,195.0,MARCUS HARRIS,2024,DT,"Highly active interior player with a fairly quick first step   plays with natural knee bend and leverage   displays a balance d base to maneuver through
gaps and working through the edge of blockers   hands stay busy to keep his rush from getting stagnant   doesn t have a true go to move but uses a physical slap rip
at the top of his rush   instinctive run defender with a radar for the football when working up down the line of scrimmage   motor stays revved up  helping him
make plays away from the line of scrimmage   reliable football character and dependable   didn t miss a game because of injury in his three seasons at Auburn  
had his most productive season in 2023 ","Shorter  compact build for the position and his playing weight fluctuated between 280 295 pounds in college   added 18 pounds in the three weeks
between the combine and his pro day but needs to return to 285 pounds for Sundays  NFL scout   He got way too big just to dominate the bench      doesn t play
with the overwhelming force to collapse the pocket     shows rush talent but needs to be more effective with his secondary options  especially against stout base
blocks   finished second on the team in pressures in 2023  but his rate of efficiency was much lower   shows some body tightn ess when working games   can be
engulfed and trapped at the point of attack  especially when facing double teams   doesn t have preferred length and not a sound stack and shed player ",marcus harris,marcus harris-DT,,,,-0.05,highly active interior player fairly quick first step play natural knee bend leverage display balance base maneuver gap working edge blocker hand stay busy keep rush getting stagnant true move us physical slap rip top rush instinctive run defender radar football working line scrimmage motor stay revved helping make play away line scrimmage reliable football character dependable miss game injury three season auburn productive season,shorter compact build position playing weight fluctuated pound college added pound three week combine pro day need return pound sunday nfl scout got way big dominate bench play overwhelming force collapse pocket show rush talent need effective secondary option especially stout base block finished second team pressure rate efficiency much lower show body tightn es working game engulfed trapped point attack especially facing double team preferred length sound stack shed player,highly active interior player fairly quick first step play natural knee bend leverage display balance base maneuver gap working edge blocker hand stay busy keep rush getting stagnant true move us physical slap rip top rush instinctive run defender radar football working line scrimmage motor stay revved helping make play away line scrimmage reliable football character dependable miss game injury three season auburn productive season shorter compact build position playing weight fluctuated pound college added pound three week combine pro day need return pound sunday nfl scout got way big dominate bench play overwhelming force collapse pocket show rush talent need effective secondary option especially stout base block finished second team pressure rate efficiency much lower show body tightn es working game engulfed trapped point attack especially facing double team preferred length sound stack shed player,"['line scrimmage', 'away line', 'collapse pocket', 'double team', 'added pound', 'edge blocker', 'first step', 'hand stay', 'football character', 'interior player']",adetomiwa adebawore-DT,0.4693,byron murphy-DT,0.4159,dj dale-DT,0.4116,colby wooden-DT,0.3825,mazi smith-DT,0.3717,adetomiwa adebawore-DT,-0.002882524327705722,byron murphy-DT,-0.0054663926997396035,dj dale-DT,-0.05,colby wooden-DT,-0.005037878758512459,mazi smith-DT,-0.020178449062554584,2.051,-0.016398615081665797
1638,196.0,JADEN CRUMEDY,2024,DT,"Looks the part with his athletic frame and developed bulk   quickoff the ball to threaten gaps or work laterally down the li ne   stays balanced both
through contact and on his feet to redirect and make stops in the backfield  see 2023 LSUtape    has the length and play strength to rip  tug and pry blockers when
he plays on schedule and with proper leverage   doesn t do it consistently but flashes the grip strength to lockout and control the point   generally reliable tackler
with finishing power to plant the ball carrier   married and has two degrees and is readyfor professional life   was scheme  diverse throughout his time in college
and will be a fit in multiple fronts   started 47 games over his career ","His hands are active but don t always match his feet  allowing blockers to make first meaningful contact and gain the upper h and   hand placement is
wild  and his pass rush moves require better tempo   secondary moves lack thought   needs to consistently root himself up and under blockers to hold the point in
the run game   instincts for blocking pressure are underdeveloped   will coast at times and needs to keep the engine revving   missed the first eight games of the
2022 season after preseason wrist surgery  August 2022    will be 24 years old when he reports for his first NFL training camp   below average production relative to
his games played in college ",jaden crumedy,jaden crumedy-DT,83508.0,jaden crumedy,DT,-0.006499720051610639,look part athletic frame developed bulk quickoff ball threaten gap work laterally stay balanced contact foot redirect make stop backfield see lsutape length play strength rip tug pry blocker play schedule proper leverage consistently flash grip strength lockout control point generally reliable tackler finishing power plant ball carrier married two degree readyfor professional life scheme diverse throughout time college fit multiple front started game career,hand active always match foot allowing blocker make first meaningful contact gain upper hand placement wild pas rush move require better tempo secondary move lack thought need consistently root blocker hold point run game instinct blocking pressure underdeveloped coast time need keep engine revving missed first eight game season preseason wrist surgery august year old report first nfl training camp average production relative game played college,look part athletic frame developed bulk quickoff ball threaten gap work laterally stay balanced contact foot redirect make stop backfield see lsutape length play strength rip tug pry blocker play schedule proper leverage consistently flash grip strength lockout control point generally reliable tackler finishing power plant ball carrier married two degree readyfor professional life scheme diverse throughout time college fit multiple front started game career hand active always match foot allowing blocker make first meaningful contact gain upper hand placement wild pas rush move require better tempo secondary move lack thought need consistently root blocker hold point run game instinct blocking pressure underdeveloped coast time need keep engine revving missed first eight game season preseason wrist surgery august year old report first nfl training camp average production relative game played college,"['allowing blocker', 'athletic frame', 'average production', 'balanced contact', 'ball carrier', 'blocker play', 'blocking pressure', 'control point', 'first nfl', 'game played']",dj dale-DT,0.5377,carlos davis-DT,0.5032,justin eboigbe-DT,0.4865,kalia davis-DT,0.4557,chris hinton-DT,0.4016,dj dale-DT,-0.05,carlos davis-DT,-0.002499037001213946,justin eboigbe-DT,-0.0032807567962253575,kalia davis-DT,-0.009722955260820045,chris hinton-DT,-0.05,2.3847,-0.022748922008105917
1639,,FABIEN LOVETT,2024,DT,"Has an NFL body with natural thickness and outstanding length  hands are large  strong and thud at contact when he uses them properly  pass rush
preference is to be a bully  generating power with his upper body  can be a rock in the run game when he uses knee bend to h old his ground  blocking awareness
and power help him constrict run gaps  will do the dirty workwithin the scheme to create rush lanes for his teammates  made only 22 stops in 2023 but didnt
have any misses  usuallyfinishing the tackles he starts  credits the birth of his son as the driving force behind his maturation and leadership development  Lovett  It
changed everything   It forced me to really lock in    one of the leaders on defense and often in the middle of the huddle hyping the team ","Bland first step and lateral quickness  snap reaction can be a beat late  making it tough for him to gain ground  attempts to lock out but lingers on
blocks once locked up and struggles to shed or gain the edge of blockers  see his battle versus OCyrus Torrence on the 2022 Florida tape   not a rangy player and
BACK TO TABLE OF CONTENTS 216
wont make many plays from the back side  packs plenty of power in his hands but tends to exert a lot of energy without goin g anywhere  there isnt any
deception in his rush plan  missed six games early in his senior season with a leg injury  September 2022   part of a heavy rotation and played more of a secondary
role in 2023  which is reflected in the stat sheet  will turn 25 years old during his NFL rookie season ",fabien lovett,fabien lovett-DT,,,,-0.05,nfl body natural thickness outstanding length hand large strong thud contact us properly pas rush preference bully generating power upper body rock run game us knee bend old ground blocking awareness power help constrict run gap dirty workwithin scheme create rush lane teammate made stop didnt miss usuallyfinishing tackle start credit birth son driving force behind maturation leadership development lovett changed everything forced really lock one leader defense often middle huddle hyping team,bland first step lateral quickness snap reaction beat late making tough gain ground attempt lock lingers block locked struggle shed gain edge blocker see battle versus ocyrus torrence florida tape rangy player back table content wont make many play back side pack plenty power hand tends exert lot energy without goin anywhere isnt deception rush plan missed six game early senior season leg injury september part heavy rotation played secondary role reflected stat sheet turn year old nfl rookie season,nfl body natural thickness outstanding length hand large strong thud contact us properly pas rush preference bully generating power upper body rock run game us knee bend old ground blocking awareness power help constrict run gap dirty workwithin scheme create rush lane teammate made stop didnt miss usuallyfinishing tackle start credit birth son driving force behind maturation leadership development lovett changed everything forced really lock one leader defense often middle huddle hyping team bland first step lateral quickness snap reaction beat late making tough gain ground attempt lock lingers block locked struggle shed gain edge blocker see battle versus ocyrus torrence florida tape rangy player back table content wont make many play back side pack plenty power hand tends exert lot energy without goin anywhere isnt deception rush plan missed six game early senior season leg injury september part heavy rotation played secondary role reflected stat sheet turn year old nfl rookie season,"['back table', 'contact us', 'create rush', 'edge blocker', 'first step', 'heavy rotation', 'injury september', 'knee bend', 'lateral quickness', 'leg injury']",braden fiske-DT,0.4321,maason smith-DT,0.3906,gervon dexter-DT,0.3256,jaden crumedy-DT,0.3131,cameron young-DT,0.3051,braden fiske-DT,-0.0023531697956927005,maason smith-DT,-0.01641795172164533,gervon dexter-DT,0.0055943773723419596,jaden crumedy-DT,-0.006499720051610639,cameron young-DT,-0.0022546997725789676,1.7664999999999997,-0.004716161102480654
1640,197.0,KHRISTIAN BOYD,2024,DT,"Naturally stout body type with his girthy  heavy base   holds his ground versus power and can grow roots against double teams   explosive off the snap
to slam his hands into blockers and push bodies into the pocket   uses his grip strength to snatch pull or displace opponents   awareness and technical control
improved each season  helping him find runners in gaps   has a passion for the physicality of the sport and looks to bury ball carriers   expanded pass rush tool box
on his 2023 tape  including more timelyswims arm overs   voted a team captain and called the  heart of the team  byhis teammates  because of the example he
sets with his work ethic  his 38 bench press reps at the pro day set a school record    rarely left the field on tape ","Squatty and lacks ideal length   will struggle to disengage once blockers get into his body   loses some of the power from hi s lower body when his
pads rise through contact   efficiencyas a pass rusher is a work in progress   can create movement as a bul l rusher but will sacrifice his balance and find himself in
an awkward position and unable to fight back   needs to play with better control to corral and finish once he infiltrates the backfield   most of the blockers he faced
in college won t be playing professionally  faced Iowa State three times in his career and didn t look out of place but didn t dominate either     older player who will
be 24 years old on draft weekend ",khristian boyd,khristian boyd-DT,88444.0,khristian boyd,DT,-0.0047947022089165365,naturally stout body type girthy heavy base hold ground versus power grow root double team explosive snap slam hand blocker push body pocket us grip strength snatch pull displace opponent awareness technical control improved season helping find runner gap passion physicality sport look bury ball carrier expanded pas rush tool box tape including timelyswims arm over voted team captain called heart team byhis teammate example set work ethic bench press rep pro day set school record rarely left field tape,squatty lack ideal length struggle disengage blocker get body loses power lower body pad rise contact efficiencyas pas rusher work progress create movement bul rusher sacrifice balance find awkward position unable fight back need play better control corral finish infiltrates backfield blocker faced college playing professionally faced iowa state three time career look place dominate either older player year old draft weekend,naturally stout body type girthy heavy base hold ground versus power grow root double team explosive snap slam hand blocker push body pocket us grip strength snatch pull displace opponent awareness technical control improved season helping find runner gap passion physicality sport look bury ball carrier expanded pas rush tool box tape including timelyswims arm over voted team captain called heart team byhis teammate example set work ethic bench press rep pro day set school record rarely left field tape squatty lack ideal length struggle disengage blocker get body loses power lower body pad rise contact efficiencyas pas rusher work progress create movement bul rusher sacrifice balance find awkward position unable fight back need play better control corral finish infiltrates backfield blocker faced college playing professionally faced iowa state three time career look place dominate either older player year old draft weekend,"['arm over', 'ball carrier', 'bench press', 'better control', 'blocker get', 'body type', 'create movement', 'double team', 'draft weekend', 'fight back']",tyler davis-DT,0.6146,kris jenkins-DT,0.4095,jonathan marshall-DT,0.4037,jordan jefferson-DT,0.4029,isaiahh loudermilk-DT,0.3917,tyler davis-DT,-0.012972210454951318,kris jenkins-DT,-0.0025697677422750207,jonathan marshall-DT,-0.003481751602146078,jordan jefferson-DT,-0.0017466806074243426,isaiahh loudermilk-DT,-0.010616431667753784,2.2224,-0.006881217359094447
1641,,MCKINNLEY JACKSON,2024,DT,"Broad chested with burly thighs and natural girth in his upper body  uses low center of gravity and knee bend to his advantage  es tablishing early
leverage  able to reestablish the line of scrimmage when he times up the snap and generates power through his hips  exceptional length with heaviness in his
massive hands to create thump at contact  uses a fairly fluid arm over move to clear the blocker  flashes bull rush potential when he continues to drive his lower
body  plays with the balance to keep his feet through traffic  moves well laterally to attack the edges of blocks  stays active to clean up on coverage sacks  t wo 
year team captain and was respected in the Aggies locker room","His second and third steps dont match his first step  feet stall out too quickly once blockers lock on  snap anticipation runs hot and cold  jumped
offside on the 2023 Miami tape   doesnt look natural when attempting to patch together rush moves  inconsistent backfield vision and often late to diagnose the
play design  can be moved by double teams and when caught out of position  missed almost half of his junior season because of an elbow injury  September 2022 
 arrested on drug charges  August 2021   including possession of a controlled substance  and suspended for the first two games of the 2021 season  averaged just
35 8 defensive snaps per game in 2023  as the coaches tried to keep him fresh",mckinnley jackson,mckinnley jackson-DT,124324.0,mckinnley jackson,DT,-0.010678731375187715,broad chested burly thigh natural girth upper body us low center gravity knee bend advantage tablishing early leverage able reestablish line scrimmage time snap generates power hip exceptional length heaviness massive hand create thump contact us fairly fluid arm move clear blocker flash bull rush potential continues drive lower body play balance keep foot traffic move well laterally attack edge block stay active clean coverage sack year team captain respected aggies locker room,second third step dont match first step foot stall quickly blocker lock snap anticipation run hot cold jumped offside miami tape doesnt look natural attempting patch together rush move inconsistent backfield vision often late diagnose play design moved double team caught position missed almost half junior season elbow injury september arrested drug charge august including possession controlled substance suspended first two game season averaged defensive snap per game coach tried keep fresh,broad chested burly thigh natural girth upper body us low center gravity knee bend advantage tablishing early leverage able reestablish line scrimmage time snap generates power hip exceptional length heaviness massive hand create thump contact us fairly fluid arm move clear blocker flash bull rush potential continues drive lower body play balance keep foot traffic move well laterally attack edge block stay active clean coverage sack year team captain respected aggies locker room second third step dont match first step foot stall quickly blocker lock snap anticipation run hot cold jumped offside miami tape doesnt look natural attempting patch together rush move inconsistent backfield vision often late diagnose play design moved double team caught position missed almost half junior season elbow injury september arrested drug charge august including possession controlled substance suspended first two game season averaged defensive snap per game coach tried keep fresh,"['anticipation run', 'arm move', 'attack edge', 'averaged defensive', 'backfield vision', 'block stay', 'bull rush', 'caught position', 'center gravity', 'contact us']",jalen redmond-DT,0.5181,raekwon davis-DT,0.4077,john ridgeway-DT,0.3997,mazi smith-DT,0.358,dante stills-DT,0.3551,jalen redmond-DT,0.001158913499569161,raekwon davis-DT,-0.011238054129444314,john ridgeway-DT,-0.013570931725411987,mazi smith-DT,-0.020178449062554584,dante stills-DT,-0.02010609688446055,2.0386,-0.011659561838105228
1642,198.0,JORDAN JEFFERSON,2024,DT,"Good sized interior player with a thick trunk and well distributed muscle   weight room dweller and was well known as one of the stronger players in
the LSU program  workethic and training habits were instilled in him by his father    fires off the snap with initial explosion to barrel through bodies in his path  
relies on his leg drive and force in his hands to work through bodies   grips blockers to jostle and disrupt their balance   hand strength also shows as a tackler as he
almost always finishes the battles that he starts   GPSfor the football takes him to run lanes   durable and has played a lo t of football  55 games  for a player still
just 22 years old   didn t look out of place in his one season in the SEC ","Lacks creativity as a pass rusher and needs to add moves to his arsenal  managed just seven pressures on 203 pass rush snaps in 2023    tends to get
linear as an upfield rusher  struggling to adjust laterally post penetration   shows tightness when attempting to make sudden redirects in his movements   has the
arm length desired for the position but doesn t always weaponize his extension   opts for his natural strength over fundament als at the point of attack   loses
proper angles and positioning because of inconsistent pad level reacting to the blocking scheme   average pursuit player and doesn t make many plays away from his
square   loves to compete  but he needs to keep his emotions in check ",jordan jefferson,jordan jefferson-DT,99325.0,jordan jefferson,DT,-0.0017466806074243426,good sized interior player thick trunk well distributed muscle weight room dweller well known one stronger player lsu program workethic training habit instilled father fire snap initial explosion barrel body path relies leg drive force hand work body grip blocker jostle disrupt balance hand strength also show tackler almost always finish battle start gpsfor football take run lane durable played football game player still year old look place one season sec,lack creativity pas rusher need add move arsenal managed seven pressure pas rush snap tends get linear upfield rusher struggling adjust laterally post penetration show tightness attempting make sudden redirects movement arm length desired position always weaponize extension opts natural strength fundament al point attack loses proper angle positioning inconsistent pad level reacting blocking scheme average pursuit player make many play away square love compete need keep emotion check,good sized interior player thick trunk well distributed muscle weight room dweller well known one stronger player lsu program workethic training habit instilled father fire snap initial explosion barrel body path relies leg drive force hand work body grip blocker jostle disrupt balance hand strength also show tackler almost always finish battle start gpsfor football take run lane durable played football game player still year old look place one season sec lack creativity pas rusher need add move arsenal managed seven pressure pas rush snap tends get linear upfield rusher struggling adjust laterally post penetration show tightness attempting make sudden redirects movement arm length desired position always weaponize extension opts natural strength fundament al point attack loses proper angle positioning inconsistent pad level reacting blocking scheme average pursuit player make many play away square love compete need keep emotion check,"['arm length', 'away square', 'blocking scheme', 'body path', 'durable played', 'good sized', 'hand strength', 'hand work', 'inconsistent pad', 'interior player']",khristian boyd-DT,0.4029,jaden crumedy-DT,0.3656,tyler clark-DT,0.3645,kobie turner-DT,0.3468,osa odighizuwa-DT,0.3328,khristian boyd-DT,-0.0047947022089165365,jaden crumedy-DT,-0.006499720051610639,tyler clark-DT,-0.05,kobie turner-DT,0.03379016556354643,osa odighizuwa-DT,0.01623956403255134,1.8126,-0.002984732893837765
